City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Najran,SA,2022-03-12 23:25:20,17.4924,44.1277,65.05,21,5,5.35
295,Pahrump,US,2022-03-12 23:25:20,36.2083,-115.9839,69.51,7,0,3.0
296,Ballina,AU,2022-03-12 23:25:20,-28.8667,153.5667,73.36,82,40,8.05
297,Wanning,CN,2022-03-12 23:25:21,18.8003,110.3967,68.9,94,18,3.94
298,Winneba,GH,2022-03-12 23:25:22,5.3511,-0.6231,80.17,85,95,5.88
299,Domat,CH,2022-03-12 23:25:22,46.8348,9.4508,37.74,85,45,10.04
300,Upata,VE,2022-03-12 23:25:23,8.0086,-62.3989,72.63,88,49,5.75
301,Clyde River,CA,2022-03-12 23:25:23,70.4692,-68.5914,-21.77,69,0,6.91
302,Airai,TL,2022-03-12 23:25:24,-8.9266,125.4092,64.98,82,94,1.77
303,Salisbury,GB,2022-03-12 23:23:27,51.0693,-1.7957,49.68,80,75,20.71
304,Haines Junction,CA,2022-03-12 23:25:24,60.7522,-137.5108,21.15,68,100,8.05
305,Klaksvik,FO,2022-03-12 23:25:25,62.2266,-6.589,41.92,91,100,16.22
306,Northam,GB,2022-03-12 23:25:25,51.0333,-4.2167,48.25,90,100,24.07
307,Selikhino,RU,2022-03-12 23:25:26,50.3672,137.4996,12.22,94,90,4.65
308,Leningradskiy,RU,2022-03-12 23:25:27,69.3833,178.4167,1.87,86,8,5.12
309,Chupaca,PE,2022-03-12 23:25:27,-12.0667,-75.2833,54.75,80,100,3.49
310,Srikakulam,IN,2022-03-12 23:25:28,18.3,83.9,73.4,68,20,5.08
311,Prachuap Khiri Khan,TH,2022-03-12 23:25:28,12.2167,99.75,71.82,78,99,2.51
312,Komsomolskiy,UZ,2022-03-12 23:25:29,40.4272,71.7189,52.52,87,75,4.61
313,Nizwa,OM,2022-03-12 23:25:29,22.9333,57.5333,73.36,39,4,0.89
314,Gornoye Loo,RU,2022-03-12 23:25:30,43.7129,39.6049,31.78,95,100,1.72
315,Saraiu,RO,2022-03-12 23:25:31,44.7167,28.15,25.86,69,38,4.99
316,Pisco,PE,2022-03-12 23:25:31,-13.7,-76.2167,73.45,73,0,16.11
317,Kungurtug,RU,2022-03-12 23:25:32,50.5994,97.5228,4.71,96,97,1.9
318,Lorengau,PG,2022-03-12 23:26:32,-2.0226,147.2712,82.81,77,100,7.29
319,Monrovia,LR,2022-03-12 23:26:33,6.3005,-10.7969,80.56,85,99,8.12
320,Howard Springs,AU,2022-03-12 23:26:33,-12.497,131.047,85.87,77,99,4.9
321,Havre-Saint-Pierre,CA,2022-03-12 23:26:34,50.2334,-63.5986,24.8,93,100,21.85
322,Asyut,EG,2022-03-12 23:26:34,27.181,31.1837,50.99,38,0,14.79
323,Bayji,IQ,2022-03-12 23:26:35,34.9311,43.487,50.5,44,13,7.36
324,Pacific Grove,US,2022-03-12 23:26:35,36.6177,-121.9166,64.54,72,0,5.75
325,Zhicheng,CN,2022-03-12 23:26:36,30.2956,111.5047,65.77,86,69,0.38
326,Zhigansk,RU,2022-03-12 23:26:37,66.7697,123.3711,-23.98,100,100,6.8
327,Jieshou,CN,2022-03-12 23:26:37,33.2634,115.3611,53.87,92,73,3.49
328,Deer Lake,CA,2022-03-12 23:26:38,49.1667,-57.4316,33.66,93,100,13.8
329,Port Hedland,AU,2022-03-12 23:26:38,-20.3167,118.5667,82.45,83,10,8.05
330,Qaqortoq,GL,2022-03-12 23:26:39,60.7167,-46.0333,9.75,61,100,30.42
331,Ndioum,SN,2022-03-12 23:25:18,16.5129,-14.6471,84.09,5,12,12.06
332,Saldanha,ZA,2022-03-12 23:26:40,-33.0117,17.9442,64.45,91,1,5.41
333,Paramonga,PE,2022-03-12 23:26:40,-10.6667,-77.8333,73.87,80,81,7.61
334,Joshimath,IN,2022-03-12 23:26:41,30.5667,79.5667,47.88,36,13,9.78
335,Valparaiso,CL,2022-03-12 23:26:42,-33.0393,-71.6273,65.48,74,0,8.05
336,Rocha,UY,2022-03-12 23:26:42,-34.4833,-54.3333,55.72,82,0,5.21
337,Pascagoula,US,2022-03-12 23:23:18,30.3658,-88.5561,50.04,30,0,13.8
338,College,US,2022-03-12 23:26:43,64.8569,-147.8028,17.22,37,20,17.27
339,San Andres,CO,2022-03-12 23:26:43,12.5847,-81.7006,80.82,76,4,11.3
340,Sangmelima,CM,2022-03-12 23:26:44,2.9333,11.9833,68.23,96,96,4.92
341,Emerald,AU,2022-03-12 23:26:44,-23.5333,148.1667,80.74,54,12,17.27
342,Egvekinot,RU,2022-03-12 23:26:45,66.3167,-179.1667,17.17,64,0,8.59
343,Naryan-Mar,RU,2022-03-12 23:26:45,67.6713,53.087,21.85,95,97,13.78
344,Gusinoye Ozero,RU,2022-03-12 23:26:46,51.1144,106.2614,14.09,95,100,4.65
345,Mogadishu,SO,2022-03-12 23:26:46,2.0371,45.3438,77.83,78,49,18.03
346,Khani,GE,2022-03-12 23:26:47,41.9563,42.9566,24.37,85,87,4.0
347,Carahue,CL,2022-03-12 23:26:48,-38.7,-73.1667,58.96,82,3,4.52
348,Las Palmas,ES,2022-03-12 23:26:48,28.4204,-14.0131,61.59,72,0,10.36
349,Takoradi,GH,2022-03-12 23:26:48,4.8845,-1.7554,79.97,86,84,3.42
350,Oksovskiy,RU,2022-03-12 23:26:49,62.6062,39.8984,30.11,96,100,5.64
351,Bograd,RU,2022-03-12 23:26:49,54.2344,90.8328,-8.36,99,92,4.65
352,Yanam,IN,2022-03-12 23:26:50,16.7333,82.2167,70.72,85,38,1.7
353,Verkhnevilyuysk,RU,2022-03-12 23:26:50,63.4453,120.3167,-24.84,100,99,1.68
354,Iranshahr,IR,2022-03-12 23:26:51,27.2025,60.6848,74.05,32,16,0.78
355,Westport,US,2022-03-12 23:26:51,41.1415,-73.3579,25.75,74,100,16.11
356,Ternate,ID,2022-03-12 23:26:52,0.8,127.4,81.37,79,92,4.5
357,Paulo Ramos,BR,2022-03-12 23:26:52,-4.2167,-45.1833,73.92,94,100,3.24
358,Chota,PE,2022-03-12 23:26:53,-6.55,-78.65,56.32,88,96,5.44
359,Karonga,MW,2022-03-12 23:26:53,-9.9333,33.9333,72.55,88,100,3.71
360,Alice Springs,AU,2022-03-12 23:26:54,-23.7,133.8833,74.75,25,1,4.61
361,Kilindoni,TZ,2022-03-12 23:26:54,-7.9139,39.6668,80.62,74,95,9.19
362,Ossora,RU,2022-03-12 23:26:55,59.2353,163.0719,20.32,81,95,3.94
363,Urusha,RU,2022-03-12 23:26:56,54.05,122.9,1.18,90,100,2.1
364,Torbay,CA,2022-03-12 23:26:56,47.6666,-52.7314,36.28,93,100,32.21
365,Karaton,ID,2022-03-12 23:26:57,-6.3424,106.1045,74.95,92,100,2.39
366,Guane,CU,2022-03-12 23:27:58,22.2025,-84.0875,78.98,68,12,15.46
367,Hervey Bay,AU,2022-03-12 23:27:58,-25.2986,152.8535,76.77,64,28,16.64
368,Wenling,CN,2022-03-12 23:27:59,28.3669,121.36,61.2,95,82,6.22
369,Sur,OM,2022-03-12 23:27:59,22.5667,59.5289,78.31,44,5,7.67
370,Solvychegodsk,RU,2022-03-12 23:28:00,61.3305,46.9156,26.62,95,100,7.25
371,Rawson,AR,2022-03-12 23:28:00,-43.3002,-65.1023,56.66,64,45,14.34
372,Umm Lajj,SA,2022-03-12 23:28:01,25.0213,37.2685,65.44,52,98,13.67
373,Bandarbeyla,SO,2022-03-12 23:25:19,9.4942,50.8122,75.85,78,40,11.74
374,Matay,EG,2022-03-12 23:28:02,28.419,30.7792,48.67,42,0,8.81
375,Shitanjing,CN,2022-03-12 23:28:02,39.2342,106.3439,45.23,27,47,1.72
376,Huilong,CN,2022-03-12 23:28:03,31.8111,121.655,62.92,94,99,6.26
377,Urumqi,CN,2022-03-12 23:28:03,43.801,87.6005,41.95,61,0,6.71
378,Cockburn Town,TC,2022-03-12 23:28:04,21.4612,-71.1419,77.97,82,0,17.49
379,Buraydah,SA,2022-03-12 23:28:05,26.326,43.975,61.25,31,95,14.0
380,Belfort,FR,2022-03-12 23:28:05,47.6333,6.8667,46.38,76,100,2.71
381,Chandia,IN,2022-03-12 23:28:06,23.65,80.7,66.7,26,0,1.97
382,Kendari,ID,2022-03-12 23:28:06,-3.945,122.4989,76.21,93,95,0.89
383,Hami,CN,2022-03-12 23:28:07,42.8,93.45,47.53,46,100,3.47
384,Kondinskoye,RU,2022-03-12 23:28:07,59.6481,67.41,-9.35,100,85,7.2
385,Suhbaatar,MN,2022-03-12 23:28:08,50.2314,106.2078,12.34,94,100,3.24
386,Kahului,US,2022-03-12 23:28:09,20.8947,-156.47,86.02,42,20,21.85
387,Hornepayne,CA,2022-03-12 23:28:09,49.2138,-84.7705,9.09,82,100,6.98
388,Mackay,AU,2022-03-12 23:28:10,-21.15,149.2,82.38,65,100,20.71
389,Anchorage,US,2022-03-12 23:27:21,61.2181,-149.9003,41.94,71,75,9.22
390,Ingham,US,2022-03-12 23:28:10,42.6,-84.3833,16.83,63,75,12.66
391,Parthenay,FR,2022-03-12 23:24:53,46.6667,-0.4167,46.49,88,62,19.22
392,Bairiki,KI,2022-03-12 23:28:11,1.3292,172.9752,86.0,70,20,16.11
393,Kapoeta,SS,2022-03-12 23:28:11,4.7717,33.5903,83.7,36,79,5.7
394,Koslan,RU,2022-03-12 23:28:12,63.4564,48.8989,24.44,92,99,8.88
395,Cayenne,GF,2022-03-12 23:28:13,4.9333,-52.3333,76.08,8,75,5.99
396,Constitucion,CL,2022-03-12 23:28:13,-35.3333,-72.4167,60.96,83,12,8.16
397,Samarai,PG,2022-03-12 23:28:14,-10.6167,150.6667,84.4,74,100,11.43
398,Balkanabat,TM,2022-03-12 23:28:14,39.5108,54.3671,46.9,56,100,7.76
399,Bengkulu,ID,2022-03-12 23:28:15,-3.8004,102.2655,76.37,89,100,3.85
400,Kudahuvadhoo,MV,2022-03-12 23:28:15,2.6708,72.8944,82.04,71,3,8.14
401,Jalu,LY,2022-03-12 23:28:16,29.0331,21.5482,55.89,47,45,7.74
402,Paidha,UG,2022-03-12 23:28:17,2.4167,30.9855,67.93,58,100,6.04
403,Ixtapa,MX,2022-03-12 23:28:17,20.7,-105.2,74.43,69,0,14.97
404,Katsuura,JP,2022-03-12 23:28:17,35.1333,140.3,53.62,74,97,8.08
405,Panaba,MX,2022-03-12 23:28:18,21.2833,-88.2667,73.47,74,93,22.01
406,Ankazoabo,MG,2022-03-12 23:28:19,-22.2833,44.5167,70.77,84,86,4.36
407,Issoire,FR,2022-03-12 23:28:19,45.55,3.25,43.86,76,88,13.2
408,Gangarampur,IN,2022-03-12 23:28:20,25.4,88.5167,70.14,30,50,5.57
409,Basco,PH,2022-03-12 23:28:20,20.4487,121.9702,74.64,86,8,19.73
410,Alta Floresta,BR,2022-03-12 23:28:21,-9.8756,-56.0861,74.16,95,95,1.05
411,Zhangye,CN,2022-03-12 23:28:22,38.9342,100.4517,43.02,32,20,4.34
412,Broome,US,2022-03-12 23:28:22,42.2506,-75.833,20.46,72,100,24.16
413,Bombay,IN,2022-03-12 23:26:56,19.0144,72.8479,80.58,74,0,0.0
414,Nelson Bay,AU,2022-03-12 23:29:23,-32.7167,152.15,74.08,77,78,1.99
415,Yei,SS,2022-03-12 23:29:23,4.095,30.6779,72.79,57,52,1.45
416,Ust-Tsilma,RU,2022-03-12 23:29:24,65.441,52.1498,12.43,98,89,4.52
417,Nampula,MZ,2022-03-12 23:25:14,-15.1165,39.2666,73.35,100,75,4.61
418,Loknya,RU,2022-03-12 23:29:24,56.83,30.1467,24.4,95,83,0.63
419,Kramat,ID,2022-03-12 23:29:25,-8.1311,113.4499,75.38,91,90,2.1
420,Lubao,PH,2022-03-12 23:29:25,14.9167,120.55,77.07,84,77,4.27
421,Acapulco,MX,2022-03-12 23:29:26,16.8634,-99.8901,78.62,78,0,13.8
422,Nanning,CN,2022-03-12 23:29:26,22.8167,108.3167,68.45,84,100,7.25
423,Sambava,MG,2022-03-12 23:29:27,-14.2667,50.1667,75.43,88,100,7.85
424,Wawa,NG,2022-03-12 23:29:27,9.9022,4.4192,89.1,31,61,2.37
425,Rodez,FR,2022-03-12 23:29:28,44.5,2.5833,46.08,76,75,24.16
426,Asasa,ET,2022-03-12 23:29:28,7.1,39.2,55.27,52,100,2.77
427,Njombe,TZ,2022-03-12 23:29:29,-9.3333,34.7667,58.19,97,100,0.89
428,San Carlos De Bariloche,AR,2022-03-12 23:29:30,-41.1456,-71.3082,69.55,32,0,3.44
429,Luderitz,NA,2022-03-12 23:29:30,-26.6481,15.1594,64.81,90,15,10.11
430,Kedrovyy,RU,2022-03-12 23:29:31,56.1667,91.8167,-17.14,100,67,2.44
431,Caconda,AO,2022-03-12 23:29:31,-13.7333,15.0667,60.37,96,100,2.66
432,Kupang,ID,2022-03-12 23:29:32,-10.1667,123.5833,79.39,83,99,4.12
433,Krasnokamensk,RU,2022-03-12 23:29:32,50.0979,118.0369,12.7,98,89,1.48
434,Muros,ES,2022-03-12 23:29:33,42.7762,-9.0603,49.08,85,100,12.75
435,Mandera,KE,2022-03-12 23:29:34,3.9366,41.867,83.73,28,41,8.55
436,Trincomalee,LK,2022-03-12 23:29:34,8.5711,81.2335,80.71,74,99,11.88
437,Sistranda,NO,2022-03-12 23:29:35,63.7256,8.834,42.76,68,90,10.2
438,Lhokseumawe,ID,2022-03-12 23:29:35,5.1801,97.1507,76.6,85,61,3.13
439,Dobrusevo,MK,2022-03-12 23:29:36,41.1686,21.4825,24.75,59,0,0.67
440,Zapolyarnyy,RU,2022-03-12 23:29:36,69.4154,30.8136,31.28,99,99,3.06
441,Jati,PK,2022-03-12 23:29:36,24.3539,68.2671,77.92,44,0,9.35
442,Corato,IT,2022-03-12 23:29:37,41.1455,16.4139,36.32,58,12,5.41
443,Beringovskiy,RU,2022-03-12 23:29:38,63.05,179.3167,9.77,77,2,10.04
444,Mananara,MG,2022-03-12 23:29:38,-16.1667,49.7667,72.95,94,87,5.37
445,Mazamari,PE,2022-03-12 23:29:39,-11.3258,-74.5308,73.38,93,100,0.43
446,Mococa,BR,2022-03-12 23:29:39,-21.4678,-47.0047,69.66,89,98,4.85
447,Vuktyl,RU,2022-03-12 23:29:40,63.8567,57.3094,19.29,95,100,8.05
448,Chavakkad,IN,2022-03-12 23:29:40,10.5333,76.05,76.39,92,16,6.02
449,Flores,GT,2022-03-12 23:29:41,16.9226,-89.8994,80.65,68,82,5.86
450,Ola,RU,2022-03-12 23:29:41,59.5833,151.2833,14.14,73,98,9.75
451,Ambulu,ID,2022-03-12 23:29:42,-8.345,113.6058,76.3,90,96,3.27
452,Naranjal,EC,2022-03-12 23:29:42,-2.6667,-79.6167,78.51,91,86,3.6
453,Touros,BR,2022-03-12 23:29:43,-5.1989,-35.4608,80.11,77,72,7.31
454,Tucuman,AR,2022-03-12 23:25:16,-26.8241,-65.2226,68.0,83,100,3.44
455,Itarema,BR,2022-03-12 23:29:43,-2.9248,-39.9167,76.75,83,70,3.76
456,Hirara,JP,2022-03-12 23:29:44,24.8,125.2833,69.66,82,20,3.44
457,Tromso,NO,2022-03-12 23:29:44,69.6496,18.957,35.38,100,0,2.3
458,Daud Khel,PK,2022-03-12 23:29:45,32.875,71.5701,70.86,37,1,3.58
459,Narsaq,GL,2022-03-12 23:29:45,60.9167,-46.05,14.22,81,100,8.99
460,Businga,CD,2022-03-12 23:29:46,3.3333,20.8833,70.45,94,100,3.11
461,Mana,GF,2022-03-12 23:30:46,5.6592,-53.7767,76.28,90,81,11.23
462,Lisakovsk,KZ,2022-03-12 23:30:47,52.5369,62.4936,-2.94,99,90,10.31
463,Coihaique,CL,2022-03-12 23:30:47,-45.5752,-72.0662,64.35,52,0,2.3
464,Los Zacatones,MX,2022-03-12 23:30:48,22.95,-102.05,56.93,34,1,25.34
465,Oksfjord,NO,2022-03-12 23:30:49,70.2396,22.3479,35.67,93,92,10.22
466,Hasaki,JP,2022-03-12 23:30:49,35.7333,140.8333,50.4,75,92,2.89
467,Natal,BR,2022-03-12 23:30:50,-5.795,-35.2094,81.25,89,40,6.91
468,Cadiz,ES,2022-03-12 23:30:50,36.5,-5.75,56.1,90,100,3.58
469,Margate,GB,2022-03-12 23:30:51,51.3813,1.3862,48.31,77,65,7.0
470,Wollongong,AU,2022-03-12 23:26:05,-34.4333,150.8833,70.09,91,59,1.74
471,Imeni Poliny Osipenko,RU,2022-03-12 23:30:51,52.4201,136.4853,10.08,93,97,2.95
472,Kourou,GF,2022-03-12 23:30:52,5.1552,-52.6478,76.1,92,75,9.19
473,Challapata,BO,2022-03-12 23:30:53,-18.9,-66.7667,54.05,45,46,1.07
474,Thinadhoo,MV,2022-03-12 23:30:54,0.5333,72.9333,82.85,70,8,9.24
475,Saint Anthony,US,2022-03-12 23:30:54,45.0205,-93.218,26.91,47,100,14.97
476,Nisia Floresta,BR,2022-03-12 23:30:55,-6.0911,-35.2086,81.41,83,97,5.97
477,Dicabisagan,PH,2022-03-12 23:30:56,17.0818,122.4157,75.51,92,100,5.66
478,Bud,US,2022-03-12 23:30:57,39.447,-86.1758,25.32,55,6,11.9
479,Kichera,RU,2022-03-12 23:30:57,55.9375,110.0997,3.31,93,99,3.49
480,Catuday,PH,2022-03-12 23:30:58,16.2923,119.8062,79.88,74,96,6.73
481,Acarau,BR,2022-03-12 23:30:59,-2.8856,-40.12,77.49,81,85,3.87
482,Esquipulas Palo Gordo,GT,2022-03-12 23:30:59,14.9333,-91.8167,61.25,70,53,2.51
483,Korla,CN,2022-03-12 23:31:00,41.7597,86.1469,48.79,41,92,9.91
484,Zharkent,KZ,2022-03-12 23:31:01,44.1628,80.0,44.76,79,100,2.06
485,Lethem,GY,2022-03-12 23:31:01,3.3803,-59.7968,82.0,63,65,10.96
486,Udachnyy,RU,2022-03-12 23:31:02,66.4167,112.4,-29.43,100,97,1.45
487,Tres Picos,MX,2022-03-12 23:31:03,15.8667,-93.5333,76.73,60,23,14.65
488,Longyearbyen,SJ,2022-03-12 23:31:03,78.2186,15.6401,21.04,86,75,2.3
489,Yaan,NG,2022-03-12 23:31:04,7.3833,8.5667,83.66,58,83,10.2
490,Zeya,RU,2022-03-12 23:31:05,53.75,127.2667,14.4,83,64,0.89
491,Lasa,IT,2022-03-12 23:31:05,46.6166,10.7002,34.68,97,85,2.95
492,Buchanan,LR,2022-03-12 23:31:06,5.8808,-10.0467,80.74,84,100,7.61
493,Meulaboh,ID,2022-03-12 23:31:06,4.1363,96.1285,76.87,88,92,3.69
494,Lebu,CL,2022-03-12 23:31:07,-37.6167,-73.65,58.14,92,5,17.13
495,Merauke,ID,2022-03-12 23:31:08,-8.4667,140.3333,82.4,80,100,5.41
496,Belaya Gora,RU,2022-03-12 23:31:08,68.5333,146.4167,-4.14,87,100,2.24
497,Jumla,NP,2022-03-12 23:31:09,29.2747,82.1838,41.32,25,0,5.84
498,Beira,MZ,2022-03-12 23:31:09,-19.8436,34.8389,82.49,78,40,13.8
499,Ugoofaaru,MV,2022-03-12 23:31:10,5.6667,73.0,82.08,73,3,8.86
500,Urbana,US,2022-03-12 23:27:57,40.1106,-88.2073,22.73,59,0,17.27
501,Yantzaza,EC,2022-03-12 23:31:10,-3.8278,-78.7594,69.08,98,100,2.33
502,Lewisville,US,2022-03-12 23:31:11,33.0462,-96.9942,58.82,20,0,10.0
503,Codrington,AU,2022-03-12 23:31:12,-38.2667,141.9667,72.46,43,0,2.93
504,Popondetta,PG,2022-03-12 23:31:12,-8.7537,148.2534,88.12,57,88,3.4
505,Sumbe,AO,2022-03-12 23:31:13,-11.2061,13.8437,79.14,85,100,2.91
506,Dongsheng,CN,2022-03-12 23:31:13,39.8161,109.9776,43.18,38,91,7.49
507,Yerbogachen,RU,2022-03-12 23:31:14,61.2767,108.0108,-25.06,100,100,1.34
508,Kirakira,SB,2022-03-12 23:31:14,-10.4544,161.9205,84.49,69,89,5.08
509,Chicama,PE,2022-03-12 23:32:15,-7.8447,-79.1469,70.34,66,64,6.38
510,Sidi Ali,DZ,2022-03-12 23:32:15,36.0998,0.4206,51.67,72,100,7.47
511,Gonbad-E Qabus,IR,2022-03-12 23:32:16,37.25,55.1672,52.07,65,100,5.57
512,Dawson Creek,CA,2022-03-12 23:30:21,55.7666,-120.2362,24.44,63,40,8.05
513,Fort-Shevchenko,KZ,2022-03-12 23:32:17,44.5086,50.263,31.73,77,100,16.73
514,Bosaso,SO,2022-03-12 23:32:17,11.2842,49.1816,75.85,74,74,2.82
515,Kita,ML,2022-03-12 23:32:18,13.0349,-9.4895,81.97,14,36,5.5
516,Paamiut,GL,2022-03-12 23:32:18,61.994,-49.6678,10.11,92,100,13.4
517,Harper,LR,2022-03-12 23:32:19,4.375,-7.7169,79.43,85,92,3.06
518,Rio Branco,BR,2022-03-12 23:32:20,-9.9747,-67.81,75.81,100,75,0.0
519,Terney,RU,2022-03-12 23:32:20,45.0503,136.6092,32.16,89,100,4.27
520,Souillac,MU,2022-03-12 23:32:21,-20.5167,57.5167,79.18,94,75,11.5
521,Linxia,CN,2022-03-12 23:32:21,35.6003,103.2064,46.44,17,0,5.48
522,Koungou,YT,2022-03-12 23:32:22,-12.7336,45.2042,80.31,83,0,6.91
523,Geraldton,AU,2022-03-12 23:31:29,-28.7667,114.6,66.61,82,63,10.36
524,Victoria,HK,2022-03-12 23:30:18,22.2855,114.1577,73.33,82,8,8.01
525,Richards Bay,ZA,2022-03-12 23:32:23,-28.783,32.0377,72.36,89,9,7.94
526,Hobyo,SO,2022-03-12 23:32:23,5.3505,48.5268,77.99,71,55,15.17
527,Sola,VU,2022-03-12 23:32:24,-13.8833,167.55,82.35,70,98,2.26
528,Fagersta,SE,2022-03-12 23:32:25,60.0042,15.7932,27.05,86,55,2.68
529,Bukama,CD,2022-03-12 23:32:25,-9.2,25.85,66.87,95,100,3.22
530,Varadero,CU,2022-03-12 23:32:26,23.1536,-81.2514,74.16,84,12,25.01
531,Show Low,US,2022-03-12 23:32:27,34.2542,-110.0298,57.65,18,0,8.05
532,Ca Mau,VN,2022-03-12 23:32:27,9.1769,105.15,78.96,78,69,5.28
533,Olinda,BR,2022-03-12 23:32:28,-8.0089,-34.8553,83.93,74,40,6.91
534,Mahon,ES,2022-03-12 23:32:28,39.8885,4.2658,55.96,88,20,10.36
535,Kieta,PG,2022-03-12 23:32:29,-6.2167,155.6333,84.76,60,12,2.84
536,Garowe,SO,2022-03-12 23:32:30,8.4054,48.4845,67.53,78,92,7.09
537,Kabwe,ZM,2022-03-12 23:32:30,-14.4469,28.4464,61.83,95,90,3.38
538,Tautira,PF,2022-03-12 23:32:31,-17.7333,-149.15,80.87,73,83,8.52
539,Wattegama,LK,2022-03-12 23:32:31,6.7989,81.4808,72.81,95,100,4.0
540,Tarija,BO,2022-03-12 23:32:32,-21.5355,-64.7296,56.17,91,100,4.14
541,Canyon Lake,US,2022-03-12 23:32:33,29.8752,-98.2625,58.39,23,7,3.0
542,Sijunjung,ID,2022-03-12 23:32:33,-0.6876,100.9537,72.43,96,100,1.34
543,Waraseoni,IN,2022-03-12 23:32:34,21.75,80.0333,68.94,24,0,4.36
544,Vanimo,PG,2022-03-12 23:32:35,-2.6741,141.3028,82.67,77,97,6.33
545,Obregon,NI,2022-03-12 23:32:36,11.9566,-85.9636,93.29,49,5,5.41
546,Tamboril,DO,2022-03-12 23:32:37,19.4854,-70.611,79.57,78,40,6.91
547,Bathsheba,BB,2022-03-12 23:32:37,13.2167,-59.5167,77.61,73,20,23.02
548,Tevaitoa,PF,2022-03-12 23:32:38,-16.7833,-151.5,81.55,71,61,11.07
549,Sterling,US,2022-03-12 23:31:03,39.0062,-77.4286,26.91,62,40,21.99
550,Ostrovnoy,RU,2022-03-12 23:32:39,68.0531,39.5131,29.68,87,100,18.32
551,Tezu,IN,2022-03-12 23:32:40,27.9167,96.1667,68.7,25,66,4.38
552,Tilichiki,RU,2022-03-12 23:33:40,60.4667,166.1,13.57,86,9,8.16
553,Andros Town,BS,2022-03-12 23:30:17,24.7,-77.7667,80.56,67,0,14.94
554,Eura,FI,2022-03-12 23:33:41,61.1333,22.1333,26.38,85,94,3.87
555,Traverse City,US,2022-03-12 23:30:21,44.7631,-85.6206,16.0,60,75,16.11
556,Champerico,GT,2022-03-12 23:33:42,14.3,-91.9167,90.14,68,8,9.8
557,Gornyatskiy,RU,2022-03-12 23:33:42,48.2915,40.9575,17.35,82,100,3.89
558,Wenshang,CN,2022-03-12 23:33:43,35.7275,116.4961,53.94,85,2,2.75
559,Uglovskoye,RU,2022-03-12 23:33:43,51.3557,80.1942,12.33,93,99,12.46
560,Bahia Honda,CU,2022-03-12 23:33:44,22.9036,-83.1592,71.35,88,61,19.77
561,Walvis Bay,NA,2022-03-12 23:33:45,-22.9575,14.5053,66.09,88,33,13.8
562,Kiunga,PG,2022-03-12 23:33:45,-6.1219,141.2906,84.43,71,76,1.59
563,Fort Nelson,CA,2022-03-12 23:33:46,58.8053,-122.7002,6.39,66,75,8.05
564,Morondava,MG,2022-03-12 23:33:46,-20.2833,44.2833,77.45,87,100,4.83
565,Niamey,NE,2022-03-12 23:33:47,13.5137,2.1098,91.69,12,75,9.22
566,Kjopsvik,NO,2022-03-12 23:33:47,68.097,16.3742,35.47,74,76,11.16
567,Marsa Matruh,EG,2022-03-12 23:33:48,31.3525,27.2453,48.4,76,40,4.61
568,Kiruna,SE,2022-03-12 23:33:49,67.8557,20.2251,23.92,93,81,5.75
569,Dogbo,BJ,2022-03-12 23:33:49,6.8167,1.7833,79.72,83,83,7.27
570,Bakchar,RU,2022-03-12 23:33:50,57.0186,82.0711,-20.11,100,78,1.99
571,Huarmey,PE,2022-03-12 23:33:51,-10.0681,-78.1522,73.96,79,54,7.29
572,Todos Santos,MX,2022-03-12 23:33:51,23.45,-110.2167,69.44,65,32,15.77
573,Muscle Shoals,US,2022-03-12 23:33:52,34.7448,-87.6675,35.74,35,0,10.36
574,Talara,PE,2022-03-12 23:33:53,-4.5772,-81.2719,78.53,80,82,9.24
575,Nueve De Julio,AR,2022-03-12 23:32:40,-35.4444,-60.8831,61.09,53,0,7.49
576,Linguere,SN,2022-03-12 23:33:53,15.3953,-15.1193,84.42,42,0,4.61
577,Zambezi,ZM,2022-03-12 23:33:54,-13.5432,23.1047,62.73,98,79,3.42
